Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Observer,Visit,ID_Method,Distance_Metre,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Sheet,Previously_Obs,Start_DateTime,End_DateTime,Interval_Min,Time_of_Day,Observation_Duration_Min,Season,Month
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,Tres,False,False,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,Dowo,False,True,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0163,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,26.3999996185303,72.4000015258789,Clear Or Few Clouds,0.5,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:50:00,2018-05-23 08:00:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,3.75,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,True,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,1.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,True,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,1.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,True,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,1.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,True,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,1.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Male,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,8.75,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,25.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,True,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,1.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,25.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,6.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,6.25,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,Tres,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,8.75,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,8.75,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0170,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,Etti,False,False,24.2999992370605,69.0999984741211,Clear Or Few Clouds,0.5,Serious Effect On Count,False,Grassland,Anti,False,2018-05-23 08:28:00,2018-05-23 08:38:00,3.75,Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,Grsp,False,False,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,Cogr,False,False,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0162,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,25.7999992370605,65.5,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:29:00,2018-05-23 07:39:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,75.0,False,Undetermined,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,Tres,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Female,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,Cogr,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,75.0,False,Female,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,Rbwo,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Female,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,Tres,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,Bars,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Female,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,Cogr,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,51.42229491373228,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,Cogr,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,75.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,Amcr,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0161,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,75.0,False,Male,American Goldfinch,Carduelis Tristis,179236.0,95286.0,Amgo,False,False,27.1000003814697,71.0999984741211,Clear Or Few Clouds,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 07:08:00,2018-05-23 07:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Male,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,Eabl,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Male,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,75.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,Chsp,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,Eawp,False,True,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,25.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,Bggn,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,8.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,25.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,Fisp,False,True,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,6.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Female,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Calling,25.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,Modo,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Male,Orchard Oriole,Icterus Spurius,179064.0,93634.0,Oror,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Visualization,25.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,Inbu,False,True,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,False,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,3.75,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,Noca,False,False,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0153,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,Eato,False,True,26.7000007629395,62.2999992370605,Partly Cloudy,2.0,No Effect On Count,True,Grassland,Anti,False,2018-05-23 06:08:00,2018-05-23 06:18:00,1.25,Early Morning,10.0,Summer,May
Anti,Unknown_Site,Anti-0160,Grassland,2018,2018-05-23,Brian Swimelar,1,Singing,25.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,Carw,False,False,26.0,65.5,Clear Or Few Clouds,0.5,Serious Effect On Count,True,Grassland,Anti,False,2018-05-23 06:46:00,2018-05-23 06:56:00,1.25,Early Morning,10.0,Summer,May
